,latitude,longitude,time,sensor_zenith_angle,xco2,xco2_uncertainty,xco2_apriori,dates
0,-74.99241,162.84126,1451608383.2489893,26.974253,401.64148,3.5668097,399.33536,2016-01-01 00:33:01
1,-74.98562,162.85953,1451608387.9745722,25.909986,405.4249,3.7698658,399.33542,2016-01-01 00:33:06
2,-74.97762,162.87798,1451608392.4680903,25.049591,410.6839,4.6878767,399.33542,2016-01-01 00:33:11
3,-74.41205,141.7354,1451608424.850695,26.970304,404.74084,3.4050837,399.04263,2016-01-01 00:33:43
4,-77.64846,125.245255,1451608507.8219607,26.956215,409.4909,3.54683,398.87863,2016-01-01 00:35:06
5,-81.4342,143.22995,1451608539.9725006,24.800102,409.1391,2.548243,398.6797,2016-01-01 00:35:38
6,-83.172424,128.8181,1451608549.1905556,26.940088,412.71274,4.0766635,398.64612,2016-01-01 00:35:47
7,-83.169876,128.88057,1451608553.9171844,25.889553,408.7391,3.9290245,398.64627,2016-01-01 00:35:52
8,-83.165985,128.95,1451608558.4097772,25.040377,416.30786,3.9813068,398.6465,2016-01-01 00:35:56
9,-80.97707,120.375404,1451608572.3550649,1.7685659,409.69833,3.9200432,398.67548,2016-01-01 00:36:10
10,-79.384575,100.92423,1451608590.7922611,26.94081,409.56158,3.6961858,398.6839,2016-01-01 00:36:29
11,-79.38664,100.92823,1451608595.2858999,25.849901,418.1896,3.7420676,398.68393,2016-01-01 00:36:33
12,-79.38778,100.94926,1451608600.011362,24.94954,412.85428,3.722407,398.68402,2016-01-01 00:36:38
13,-81.806496,104.206,1451608604.5049608,4.066544,410.59207,3.7115378,398.61816,2016-01-01 00:36:43
14,-81.8063,104.24781,1451608609.2311873,1.1480534,409.25378,4.3852096,398.61835,2016-01-01 00:36:47
15,-81.80516,104.29102,1451608613.724102,1.78611,406.5481,3.6927793,398.6185,2016-01-01 00:36:52
16,-84.23983,108.36925,1451608618.4502885,24.292768,409.15878,4.5729737,398.58545,2016-01-01 00:36:56
17,-84.23682,108.461365,1451608622.9428008,24.814201,401.0617,3.9572315,398.58575,2016-01-01 00:37:01
18,-84.23242,108.58071,1451608627.6683836,25.597403,408.4243,4.02681,398.5861,2016-01-01 00:37:06
19,-84.343956,82.299965,1451608632.1619823,26.922718,409.33923,3.8267472,398.63187,2016-01-01 00:37:10
20,-84.34743,82.361595,1451608636.888571,25.879787,416.45648,4.060757,398.63202,2016-01-01 00:37:15
21,-78.896965,73.73421,1451608678.257166,25.840435,400.35138,4.35209,398.7996,2016-01-01 00:37:56
22,-81.81521,44.93525,1451608719.8588715,25.868921,406.1097,4.314653,398.77878,2016-01-01 00:38:38
23,-76.418884,52.68072,1451608756.734994,26.908375,401.08987,5.1066084,398.98776,2016-01-01 00:39:15
24,-76.42119,52.67624,1451608761.228472,25.819115,396.42136,4.754198,398.98767,2016-01-01 00:39:19
25,-76.42447,52.679745,1451608765.9540548,24.923798,400.05414,5.379301,398.9876,2016-01-01 00:39:24
26,-77.67385,28.36136,1451608798.1045544,26.889654,396.3395,6.016783,398.93338,2016-01-01 00:39:56
27,-77.68019,28.363325,1451608802.8301775,25.856396,392.61755,6.0879326,398.93347,2016-01-01 00:40:01
28,-77.6905,28.377876,1451608807.323736,25.015709,392.16287,5.9958167,398.93353,2016-01-01 00:40:05
29,-76.42635,37.925224,1451608812.0492787,3.9901006,378.5552,1.9343581,398.869,2016-01-01 00:40:10
30,-74.72061,45.112373,1451608825.7619784,23.969446,399.85385,5.520937,398.96237,2016-01-01 00:40:24
31,-74.722694,45.121376,1451608830.4871588,24.447834,409.41495,5.2396154,398.96228,2016-01-01 00:40:28
32,-74.725525,45.135315,1451608834.9806771,25.191252,406.46826,4.894993,398.96222,2016-01-01 00:40:33
33,-72.79195,39.055798,1451608839.7063003,26.894814,397.41193,7.193949,399.09726,2016-01-01 00:40:38
34,-72.79798,39.051342,1451608848.9253612,24.90882,397.6283,7.0706654,399.09674,2016-01-01 00:40:47
35,-74.338264,32.201656,1451608853.417994,3.9634178,398.44223,7.188266,399.0915,2016-01-01 00:40:51
36,-74.34337,32.20765,1451608858.1440597,1.048745,399.50238,7.019475,399.0911,2016-01-01 00:40:56
37,-74.34978,32.219982,1451608862.637055,1.9032217,398.21356,7.0097914,399.09064,2016-01-01 00:41:01
38,-75.45776,23.68877,1451608867.3632412,24.334036,399.3307,5.7618833,399.0255,2016-01-01 00:41:05
39,-75.46702,23.703974,1451608871.8562365,24.87717,401.98233,5.6345215,399.02536,2016-01-01 00:41:10
40,-75.47692,23.72377,1451608876.5823827,25.673834,411.95978,5.7064533,399.0252,2016-01-01 00:41:15
41,-9.456875,160.00133,1451613223.0973706,24.13511,397.6185,1.1321173,399.8385,2016-01-01 01:53:41
42,-9.453231,160.00029,1451613227.8229535,24.694805,396.41776,1.0232661,399.83856,2016-01-01 01:53:46
43,-9.448044,159.99916,1451613232.3165922,25.529795,400.99814,1.0697439,399.83862,2016-01-01 01:53:50
44,-24.551607,156.37971,1451613472.0072656,24.089165,399.4692,1.7521334,399.65335,2016-01-01 01:57:50
45,-24.547783,156.37885,1451613476.7328486,24.62298,398.28162,1.8172072,399.65335,2016-01-01 01:57:55
46,-24.542776,156.37753,1451613481.2264874,25.431929,397.5887,1.617625,399.65338,2016-01-01 01:57:59
47,-65.9979,134.741,1451614149.712381,26.982288,408.93835,4.499544,399.38217,2016-01-01 02:09:08
48,-65.99738,134.74529,1451614154.2059393,25.880215,406.5189,4.7850676,399.38217,2016-01-01 02:09:12
49,-65.99678,134.74863,1451614158.9315624,24.97958,411.304,4.441829,399.38214,2016-01-01 02:09:17
50,-79.461685,127.58018,1451614357.0216565,26.954508,421.29172,3.951245,398.6983,2016-01-01 02:12:35
51,-79.449875,127.64362,1451614366.240798,25.045647,412.16092,4.1445827,398.69852,2016-01-01 02:12:44
52,-77.84958,117.97205,1451614380.1860855,1.7470526,425.9853,4.2913327,398.85547,2016-01-01 02:12:58
53,-79.595634,108.513054,1451614421.5541573,1.7486765,413.29935,3.359557,398.67377,2016-01-01 02:13:40
54,-81.4407,118.655846,1451614426.2792573,24.28272,408.60004,3.6109533,398.6678,2016-01-01 02:13:44
55,-81.42184,118.74592,1451614435.4983582,25.579725,411.7823,3.4824076,398.668,2016-01-01 02:13:53
56,-83.168625,104.35098,1451614444.7175398,25.891138,414.65207,4.1065526,398.62292,2016-01-01 02:14:03
57,-83.16515,104.41648,1451614449.2100523,25.043875,413.43204,4.0198374,398.62308,2016-01-01 02:14:07
58,-79.38381,76.39245,1451614481.5925763,26.941853,411.15436,3.29112,398.75394,2016-01-01 02:14:40
59,-79.38585,76.3957,1451614486.086175,25.851732,407.12836,3.2542045,398.75388,2016-01-01 02:14:44
60,-79.38697,76.41773,1451614490.8117578,24.950563,403.99594,3.2429793,398.75385,2016-01-01 02:14:49
61,-81.81082,20.38494,1451614605.9319944,26.908342,404.93332,4.5152235,398.8688,2016-01-01 02:16:44
62,-81.8172,20.40342,1451614610.6570945,25.869808,401.41428,4.6770573,398.86905,2016-01-01 02:16:49
63,-81.826004,20.443111,1451614615.150693,25.026018,405.10562,4.48255,398.86926,2016-01-01 02:16:53
64,-76.42046,28.147917,1451614647.533177,26.908491,396.59,5.7456098,398.96725,2016-01-01 02:17:25
65,-76.42217,28.140232,1451614652.0267754,25.822744,400.29968,5.443178,398.96725,2016-01-01 02:17:30
66,-76.42576,28.145672,1451614656.7523584,24.925797,399.3739,5.530347,398.96725,2016-01-01 02:17:35
67,-78.35108,20.997559,1451614661.2448707,4.0111275,401.8518,5.095646,398.87897,2016-01-01 02:17:39
68,-78.35652,21.015703,1451614665.9714594,1.0862324,398.41693,5.0192814,398.87894,2016-01-01 02:17:44
69,-78.361015,21.034336,1451614670.4639719,1.8468336,403.966,5.222511,398.87894,2016-01-01 02:17:49
70,-79.88899,10.625974,1451614675.1901581,24.322096,405.07446,5.439245,398.9013,2016-01-01 02:17:53
71,-79.898476,10.663461,1451614679.6831937,24.860048,404.97876,5.2550244,398.94745,2016-01-01 02:17:58
72,-79.90654,10.700367,1451614684.4082937,25.647528,400.93475,4.6428156,398.9474,2016-01-01 02:18:02
73,-77.68432,3.8289304,1451614693.6273947,25.850769,405.69073,6.532964,399.00327,2016-01-01 02:18:12
74,-76.42847,13.388377,1451614702.8465762,3.9947727,403.7928,5.3064857,399.0241,2016-01-01 02:18:21
75,-76.43472,13.404175,1451614707.3400946,1.0611202,401.74936,5.1967983,399.0241,2016-01-01 02:18:25
76,-76.43946,13.416606,1451614712.065275,1.8708558,405.94772,5.0511723,399.0241,2016-01-01 02:18:30
77,-74.72257,20.577301,1451614716.559276,23.969526,405.04718,5.098973,399.08258,2016-01-01 02:18:35
78,-74.72517,20.588078,1451614721.2843761,24.44893,403.0019,4.974049,399.08252,2016-01-01 02:18:39
79,-74.728096,20.602839,1451614725.7773712,25.19388,409.9951,4.94078,399.0825,2016-01-01 02:18:44
80,-72.7945,14.520074,1451614730.503477,26.893503,396.73077,5.556544,399.09036,2016-01-01 02:18:48
81,-72.79702,14.515464,1451614734.99607,25.802681,403.1544,5.796229,399.09018,2016-01-01 02:18:53
82,-72.800606,14.515623,1451614739.7226186,24.90788,394.54837,5.4762154,399.08994,2016-01-01 02:18:58
83,-74.341095,7.664327,1451614744.2151308,3.9619958,399.91748,6.1769385,399.04245,2016-01-01 02:19:02
84,-74.346504,7.6711783,1451614748.9408345,1.0441251,398.7095,6.0362983,399.04233,2016-01-01 02:19:07
85,-74.35193,7.6811223,1451614753.4343123,1.895854,399.7291,6.01109,399.0422,2016-01-01 02:19:11
86,52.15254,158.09433,1451618076.9459174,24.057697,404.99548,4.78006,400.0675,2016-01-01 03:14:35
87,52.152466,158.0939,1451618081.4394758,24.611593,410.90506,4.7088814,400.06567,2016-01-01 03:14:39
88,52.149048,158.09161,1451618086.1655414,25.414831,410.6028,4.5856977,400.04642,2016-01-01 03:14:44
89,15.414683,143.2223,1451618685.3939548,3.66615,402.06253,4.327219,400.62204,2016-01-01 03:24:43
90,-9.850697,137.8553,1451619104.7373652,0.78901255,401.0971,1.6860772,399.81952,2016-01-01 03:31:43
91,-14.4969635,134.31285,1451619196.9258814,24.118057,397.38495,0.8366796,398.5286,2016-01-01 03:33:15
92,-14.4935875,134.31155,1451619201.6519876,24.671644,397.63025,0.86354125,398.52853,2016-01-01 03:33:20
93,-14.489634,134.3101,1451619206.145586,25.495205,400.4616,0.91459113,398.52844,2016-01-01 03:33:24
94,-17.032326,133.7247,1451619210.871169,26.937817,399.34784,0.9371373,399.7136,2016-01-01 03:33:29
95,-17.030338,133.72432,1451619215.3636813,25.821102,399.31042,0.9601507,399.71362,2016-01-01 03:33:33
96,-17.028028,133.7238,1451619220.089747,24.919436,398.08,0.9274411,399.71362,2016-01-01 03:33:38
97,-17.42639,136.2017,1451619224.5827823,3.8719106,397.53503,1.049593,398.42133,2016-01-01 03:33:43
98,-17.423433,136.2015,1451619229.3089688,0.87409425,396.56705,1.0491797,398.42133,2016-01-01 03:33:47
99,-17.417645,136.2011,1451619233.8019638,2.1572165,398.0049,0.9209164,398.42133,2016-01-01 03:33:52
100,-19.53003,133.11153,1451619279.8961818,24.103447,399.61597,0.6691352,399.70227,2016-01-01 03:34:38
101,-19.526033,133.11063,1451619284.6222878,24.647451,400.076,0.63594383,399.7023,2016-01-01 03:34:43
102,-19.521074,133.10938,1451619289.1148806,25.46549,399.97412,0.73050165,399.70233,2016-01-01 03:34:47
103,-30.002972,133.20038,1451619436.617601,0.99382025,401.59882,0.5822058,399.68613,2016-01-01 03:37:15
104,-29.997019,133.20013,1451619441.3437872,2.015636,400.61316,0.57098174,399.68613,2016-01-01 03:37:19
105,-29.55932,130.45932,1451619445.8367825,24.071936,400.12128,0.72143424,399.6769,2016-01-01 03:37:24
106,-29.5497,130.45744,1451619455.0554812,25.398853,402.59412,0.80479497,399.6772,2016-01-01 03:37:33
107,-33.08579,135.34412,1451619487.437965,24.163391,402.39856,0.7251622,399.69742,2016-01-01 03:38:05
108,-33.07664,135.3443,1451619491.9309602,24.71476,403.21927,0.73577535,399.69742,2016-01-01 03:38:10
109,-33.06867,135.34361,1451619496.657066,25.527855,402.16373,0.69578975,399.69745,2016-01-01 03:38:15
110,-79.45815,103.0678,1451620252.606979,25.901346,411.20465,3.5743084,398.65308,2016-01-01 03:50:51
111,-84.240524,59.308125,1451620400.1092567,24.29249,411.1288,2.7288094,398.58557,2016-01-01 03:53:18
112,-84.34604,33.24262,1451620413.8213933,26.91817,372.44672,1.6399088,398.62073,2016-01-01 03:53:32
113,-84.34938,33.298912,1451620418.5464933,25.877983,373.3501,1.7217563,398.6204,2016-01-01 03:53:36
114,-84.35256,33.376274,1451620423.040092,25.036093,374.0253,1.7810963,398.61993,2016-01-01 03:53:41
115,-83.454895,11.425106,1451620483.0795572,24.305487,402.76236,2.8137932,398.68686,2016-01-01 03:54:41
116,-83.46037,11.505388,1451620487.5725925,24.836359,403.66702,2.6409059,398.6867,2016-01-01 03:54:46
117,-83.465935,11.60075,1451620492.2976925,25.62331,398.40842,3.4444656,398.68655,2016-01-01 03:54:50
118,-81.81197,-4.166505,1451620496.7916937,26.905502,395.48355,3.5603864,398.92795,2016-01-01 03:54:55
119,-81.81703,-4.1569304,1451620501.516874,25.873579,396.27066,3.2690303,398.92795,2016-01-01 03:54:59
120,-81.82716,-4.1084843,1451620506.0103922,25.024197,397.85364,3.6585066,398.92783,2016-01-01 03:55:04
121,-80.01376,6.69931,1451620510.7359753,4.0281105,400.0632,4.8461456,398.88535,2016-01-01 03:55:09
122,-80.01839,6.728799,1451620515.2284875,1.1008285,391.8386,3.1125033,398.88528,2016-01-01 03:55:13
123,-80.022285,6.7568297,1451620519.9540706,1.8346372,395.261,3.928357,398.88525,2016-01-01 03:55:18
124,-76.4203,3.5934517,1451620538.3928761,26.915245,373.1751,1.7413268,398.93713,2016-01-01 03:55:36
125,-76.423615,3.5944192,1451620542.8858712,25.820032,372.63852,2.1823802,398.93716,2016-01-01 03:55:41
126,-76.42714,3.5994937,1451620547.611092,24.924343,373.32565,1.596495,398.93713,2016-01-01 03:55:46
127,-78.35179,-3.5543334,1451620552.10457,4.0121408,407.02603,6.056976,398.92654,2016-01-01 03:55:50
128,-78.35803,-3.5312757,1451620556.830193,1.0750587,402.8472,6.09561,398.92648,2016-01-01 03:55:55
129,-78.36193,-3.5154872,1451620561.3237514,1.8499534,400.51172,6.084774,398.92642,2016-01-01 03:55:59
130,-79.88865,-13.929989,1451620566.0495758,24.319168,389.60443,2.3964155,399.09293,2016-01-01 03:56:04
131,-79.89789,-13.893626,1451620570.541887,24.855515,391.4085,2.3958457,399.0922,2016-01-01 03:56:09
132,-79.90575,-13.857467,1451620575.2679527,25.641155,395.8468,2.4537957,399.09143,2016-01-01 03:56:13
133,-77.67544,-20.732496,1451620579.7609477,26.89593,387.15927,6.092347,399.15625,2016-01-01 03:56:18
134,-77.683975,-20.72488,1451620584.4871745,25.852797,400.33298,6.199663,399.1564,2016-01-01 03:56:22
135,-77.69217,-20.71552,1451620588.980411,25.018646,395.57327,5.815696,399.15652,2016-01-01 03:56:27
136,-74.722694,-3.9737542,1451620607.4180098,23.970232,401.90903,3.4956264,399.01144,2016-01-01 03:56:45
137,-74.725784,-3.961434,1451620612.1440754,24.449888,402.957,3.5253177,399.01138,2016-01-01 03:56:50
138,-74.72847,-3.9474802,1451620616.6370704,25.19389,401.68497,3.3266666,399.01132,2016-01-01 03:56:55
139,-72.7945,-10.030854,1451620621.3620498,26.896984,397.96942,6.9992537,399.30896,2016-01-01 03:56:59
140,-72.79813,-10.032345,1451620625.8558898,25.800714,398.72797,7.319004,399.3089,2016-01-01 03:57:04
141,-75.46036,-25.403257,1451620649.0195944,24.331701,401.6465,6.584873,399.4211,2016-01-01 03:57:27
142,-75.46998,-25.38733,1451620653.5123081,24.874556,394.9198,6.2825365,399.42117,2016-01-01 03:57:32
143,-75.480774,-25.365753,1451620658.2382128,25.67334,394.41315,6.2306085,399.42123,2016-01-01 03:57:36
144,48.45152,124.188324,1451624023.1348276,26.849298,399.58707,4.3908854,400.1687,2016-01-01 04:53:41
145,48.45209,124.18549,1451624027.6279032,25.773966,401.80237,4.5749316,400.16806,2016-01-01 04:53:46
146,48.453037,124.18305,1451624032.3539286,24.909721,406.1729,4.6708117,400.16763,2016-01-01 04:53:50
147,42.3381,129.04161,1451624133.7615862,24.063404,407.0977,2.7899384,400.13718,2016-01-01 04:55:32
148,42.337852,129.04085,1451624138.2540987,24.630371,402.91385,2.4786985,400.13522,2016-01-01 04:55:36
149,42.336044,129.0394,1451624142.9806874,25.452467,404.20425,2.447838,400.1307,2016-01-01 04:55:41
150,40.96086,121.9951,1451624175.1302214,24.1911,410.61374,1.5113391,400.82535,2016-01-01 04:56:13
151,40.9637,121.994675,1451624179.8558042,24.749352,411.23358,1.4564825,400.82523,2016-01-01 04:56:18
152,28.3916,118.94985,1451624355.0144598,26.842865,410.68057,2.4897096,400.56277,2016-01-01 04:59:13
153,28.39201,118.94762,1451624359.5080986,25.759485,403.24002,2.2793472,400.56116,2016-01-01 04:59:18
154,28.395334,118.94627,1451624364.2341642,24.883389,410.60297,2.3267207,400.56027,2016-01-01 04:59:22
155,25.07992,121.2317,1451624387.1649995,21.745132,401.51505,1.4840901,400.8325,2016-01-01 04:59:45
156,24.805218,121.13502,1451624391.8905826,21.722364,404.20267,1.6585042,400.76672,2016-01-01 04:59:50
157,23.432016,120.65734,1451624414.8213773,21.642946,403.78525,1.785459,400.74686,2016-01-01 05:00:13
158,22.88288,120.46864,1451624424.041082,21.627329,407.57806,1.5734036,400.89148,2016-01-01 05:00:22
159,12.080373,120.191475,1451624594.7062597,29.379765,391.57684,1.0425978,400.56183,2016-01-01 05:03:13
160,10.675776,119.483025,1451624617.637095,27.802608,384.2248,0.86981034,400.5034,2016-01-01 05:03:36
161,8.566311,117.431046,1451624659.2382774,21.644594,395.86923,1.0114591,400.41788,2016-01-01 05:04:17
162,8.061041,117.24291,1451624668.457459,21.20702,399.04535,1.3771285,400.40442,2016-01-01 05:04:26
163,4.6415706,118.19024,1451624728.2643766,23.34503,397.88074,1.0902153,400.2615,2016-01-01 05:05:26
164,-77.85321,68.88591,1451626157.193701,1.2021947,406.68503,2.8378382,398.91132,2016-01-01 05:29:15
165,-84.35473,8.881234,1451626313.914597,25.035944,373.44308,1.7183336,398.57397,2016-01-01 05:31:52
166,-81.912506,12.655924,1451626318.6407833,4.0570426,400.77768,3.0205035,398.74576,2016-01-01 05:31:57
167,-81.91356,12.692667,1451626323.1343017,1.1450279,403.18643,3.3178434,398.7457,2016-01-01 05:32:01
168,-81.914505,12.742029,1451626327.8598442,1.7969197,404.50314,3.128962,398.7456,2016-01-01 05:32:06
169,-79.44297,13.507671,1451626332.3523567,23.9789,401.4807,2.7202055,398.92252,2016-01-01 05:32:10
170,-78.90001,0.13567217,1451626346.2976842,26.931309,401.76978,2.9515994,398.91513,2016-01-01 05:32:24
171,-78.902954,0.14368577,1451626350.7906795,25.834457,405.85132,3.6102767,398.91513,2016-01-01 05:32:29
172,-78.90525,0.14860526,1451626355.5168657,24.94118,401.6975,3.206055,398.91513,2016-01-01 05:32:33
173,-81.27334,-4.116258,1451626369.2284794,1.8120146,404.9079,3.7811737,398.96292,2016-01-01 05:32:47
174,-80.02681,-17.768475,1451626410.830225,1.8378596,407.4428,6.2039404,399.09155,2016-01-01 05:33:29
175,-76.42472,-20.943037,1451626429.267019,26.919489,399.47302,6.794907,399.2041,2016-01-01 05:33:47
176,-76.427734,-20.943132,1451626433.7600543,25.825264,399.72794,6.645374,399.20367,2016-01-01 05:33:52
177,-76.43186,-20.935316,1451626438.4861202,24.925228,402.92276,6.59252,399.20297,2016-01-01 05:33:56
178,-79.89463,-38.46,1451626456.9241211,24.319695,387.58066,4.192504,399.35498,2016-01-01 05:34:15
179,-79.90249,-38.42931,1451626461.416875,24.854078,391.59912,4.3345194,399.355,2016-01-01 05:34:19
180,-79.91101,-38.3907,1451626466.1431015,25.642433,394.77414,4.193144,399.355,2016-01-01 05:34:24
181,48.449093,99.641525,1451629914.0693605,26.855135,392.5529,5.1183443,398.3757,2016-01-01 06:31:52
182,48.450832,99.63901,1451629918.5622752,25.775417,399.2424,5.2694683,398.37662,2016-01-01 06:31:57
183,48.451046,99.63626,1451629923.2884617,24.913816,389.6424,4.4492264,398.37485,2016-01-01 06:32:01
184,48.018723,103.17462,1451629927.7814567,3.7254417,396.8052,2.6543283,399.18054,2016-01-01 06:32:06
185,48.017193,103.17299,1451629932.5075626,0.78103673,398.91296,2.5080202,399.18976,2016-01-01 06:32:10
186,48.01706,103.171326,1451629937.0011613,2.1967,396.58002,2.5335443,399.19516,2016-01-01 06:32:15
187,47.268044,106.56067,1451629941.7267845,24.059826,400.08655,7.297418,398.28754,2016-01-01 06:32:20
188,47.265076,106.558235,1451629950.9459257,25.434706,400.69846,7.2926297,398.2892,2016-01-01 06:32:29
189,42.336937,104.496124,1451630024.6970847,24.06206,400.3894,1.5850705,399.64697,2016-01-01 06:33:43
190,42.33603,104.49521,1451630029.1905627,24.628029,400.74954,1.7236048,399.64825,2016-01-01 06:33:47
191,42.335243,104.49409,1451630033.9161859,25.452295,401.62762,1.6749611,399.64932,2016-01-01 06:33:52
192,39.875988,103.58774,1451630038.408658,26.64987,400.82925,1.4184891,399.77084,2016-01-01 06:33:56
193,39.872517,103.58444,1451630043.1348846,25.585297,399.9027,1.5449116,399.7791,2016-01-01 06:34:01
194,39.869698,103.58149,1451630047.6288855,24.733025,400.5233,1.3490443,399.78543,2016-01-01 06:34:06
195,38.443737,96.80423,1451630080.0103636,26.836523,401.42514,2.0350492,398.23892,2016-01-01 06:34:38
196,38.44295,96.801414,1451630084.5040023,25.76335,402.07004,2.0558498,398.23703,2016-01-01 06:34:43
197,38.44549,96.79958,1451630089.229062,24.89406,400.36365,1.9227359,398.2404,2016-01-01 06:34:47
198,38.052307,99.800865,1451630093.7231035,3.6809993,398.40744,1.6259524,398.30457,2016-01-01 06:34:52
199,38.05389,99.80028,1451630098.4481633,0.69447935,398.0821,1.7439787,398.30292,2016-01-01 06:34:56
200,38.05272,99.79825,1451630102.941802,2.283634,398.70364,1.7476498,398.3042,2016-01-01 06:35:01
201,37.375244,102.70493,1451630107.6673448,24.06495,403.00327,1.9470744,398.7613,2016-01-01 06:35:06
202,37.376015,102.70426,1451630112.160863,24.637905,403.53525,1.9388773,398.7634,2016-01-01 06:35:10
203,37.375576,102.703125,1451630116.886486,25.469109,404.1056,1.8789537,398.7631,2016-01-01 06:35:15
204,34.899223,101.90254,1451630121.3800848,26.652779,400.33948,2.279986,398.39432,2016-01-01 06:35:19
205,34.895195,101.899414,1451630126.1051848,25.588211,400.59265,2.1632736,398.39587,2016-01-01 06:35:24
206,34.893856,101.897156,1451630130.59818,24.729662,399.50525,2.060229,398.39682,2016-01-01 06:35:29
207,35.55004,99.07481,1451630135.324286,3.661762,399.04724,1.5102172,398.25418,2016-01-01 06:35:33
208,35.550434,99.07293,1451630139.818287,0.6865516,399.27344,1.9192437,398.25546,2016-01-01 06:35:38
209,35.5495,99.070915,1451630144.5434675,2.295507,401.7721,1.4136213,398.2568,2016-01-01 06:35:42
210,35.94387,96.16345,1451630149.0369856,24.197598,402.33783,1.6738499,398.20605,2016-01-01 06:35:47
211,35.94887,96.16355,1451630153.7625685,24.76538,400.73715,1.5441397,398.20963,2016-01-01 06:35:52
212,35.95081,96.162445,1451630158.255081,25.593792,399.4488,1.5678085,398.21143,2016-01-01 06:35:56
213,33.4217,95.5667,1451630162.98171,26.838728,403.5274,1.988456,398.16907,2016-01-01 06:36:01
214,33.423584,95.56475,1451630167.4742625,25.753145,403.75198,1.7454219,398.16934,2016-01-01 06:36:06
215,33.428093,95.563545,1451630172.2003684,24.878159,403.964,1.9704891,398.16968,2016-01-01 06:36:10
216,33.042686,98.379524,1451630176.6933634,3.6637774,403.19052,1.6071371,398.36707,2016-01-01 06:36:15
217,33.043587,98.37865,1451630181.41955,0.679683,401.86578,1.751907,398.36722,2016-01-01 06:36:19
218,33.04439,98.37725,1451630185.9125853,2.324059,402.64267,1.4939135,398.36868,2016-01-01 06:36:24
219,32.390663,101.114044,1451630195.13229,24.642244,409.7538,2.3733633,398.61176,2016-01-01 06:36:33
220,32.3932,101.113716,1451630199.857752,25.487219,417.96533,2.30755,398.61002,2016-01-01 06:36:38
221,25.50422,96.45467,1451630301.2659729,3.6504815,398.74948,1.8321261,400.66602,2016-01-01 06:38:19
222,25.505896,96.45308,1451630305.7589679,0.65498805,396.6806,1.7265061,400.66623,2016-01-01 06:38:24
223,25.506832,96.451775,1451630310.4850338,2.3558016,398.49997,1.6675996,400.66638,2016-01-01 06:38:28
224,25.885172,93.83486,1451630314.9786725,24.199894,398.91443,1.0961196,400.64664,2016-01-01 06:38:33
225,25.888525,93.83407,1451630319.704175,24.77431,398.78378,1.0165207,400.64722,2016-01-01 06:38:38
226,25.892138,93.833275,1451630324.1967678,25.61556,399.7182,1.0154386,400.64774,2016-01-01 06:38:42
227,23.352528,93.29503,1451630328.9223506,26.845371,398.05234,1.783046,400.41116,2016-01-01 06:38:47
